Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
16-AUG-2019,16.3575,17.4275,15.9925,16.6475,16.3575,0.29,1.77
19-AUG-2019,16.6475,17.025,14.71,16.7475,16.6475,0.10,0.60
20-AUG-2019,16.7475,17.095,15.105,16.6325,16.7475,-0.11,-0.69
21-AUG-2019,16.6325,17.3275,14,17.0225,16.6325,0.39,2.34
22-AUG-2019,17.0225,18.1225,14.4925,17.8525,17.0225,0.83,4.88
23-AUG-2019,17.8525,18.2625,13.7025,17.3475,17.8525,-0.50,-2.83
26-AUG-2019,17.3475,19.145,13.7,16.655,17.3475,-0.69,-3.99
27-AUG-2019,16.655,16.8325,14.42,16.01,16.655,-0.64,-3.87
28-AUG-2019,16.01,17.375,14.12,16.835,16.01,0.82,5.15
29-AUG-2019,16.835,17.445,13.8725,16.425,16.835,-0.41,-2.44
30-AUG-2019,16.425,17.375,15.19,16.2825,16.425,-0.14,-0.87
03-SEP-2019,16.2825,18.27,16.2825,18.055,16.2825,1.77,10.89
04-SEP-2019,18.055,18.31,17.1275,17.235,18.055,-0.82,-4.54
05-SEP-2019,17.235,17.7025,16.0575,17.2725,17.235,0.04,0.22
06-SEP-2019,17.2725,17.2725,15.885,16.275,17.2725,-1.00,-5.78
09-SEP-2019,16.275,16.6425,13.665,15.8525,16.275,-0.42,-2.60
11-SEP-2019,15.8525,15.8525,14.6475,15.3725,15.8525,-0.48,-3.03
12-SEP-2019,15.3725,15.3725,14.6075,14.9,15.3725,-0.47,-3.07
13-SEP-2019,14.9,15.195,13.8875,14.12,14.9,-0.78,-5.23
16-SEP-2019,14.12,15.3075,14.1175,14.9525,14.12,0.83,5.90
17-SEP-2019,14.9525,16.3075,13.2775,16.0175,14.9525,1.06,7.12
18-SEP-2019,16.0175,16.1875,13.905,15.3525,16.0175,-0.66,-4.15
19-SEP-2019,15.3525,15.965,14.1775,15.55,15.3525,0.20,1.29
20-SEP-2019,15.55,17.045,13.8275,15.4,15.55,-0.15,-0.96
23-SEP-2019,15.4,17.64,14.21,16.7925,15.4,1.39,9.04
24-SEP-2019,16.7925,18.5325,15.8975,16.7325,16.7925,-0.06,-0.36
25-SEP-2019,16.7325,17.415,14.1025,16.17,16.7325,-0.56,-3.36
26-SEP-2019,16.17,17.01,13.64,16.3425,16.17,0.17,1.07
27-SEP-2019,16.3425,16.8175,15.9275,16.115,16.3425,-0.23,-1.39
30-SEP-2019,16.115,16.51,15.8,15.8725,16.115,-0.24,-1.50
01-OCT-2019,15.8725,18.2175,14.9475,16.7575,15.8725,0.88,5.58
03-OCT-2019,16.7575,18.045,16.4175,17.7025,16.7575,0.95,5.64
04-OCT-2019,17.7025,17.945,16.3475,17.58,17.7025,-0.12,-0.69
07-OCT-2019,17.58,18.4275,16.9925,17.83,17.58,0.25,1.42
09-OCT-2019,17.83,18.3275,16.335,17.155,17.83,-0.67,-3.79
10-OCT-2019,17.155,17.54,15.7275,17.2275,17.155,0.07,0.42
11-OCT-2019,17.2275,18.28,15.7775,17.14,17.2275,-0.09,-0.51
14-OCT-2019,17.14,17.9625,17.0625,17.43,17.14,0.29,1.69
15-OCT-2019,17.43,17.43,16.6925,16.85,17.43,-0.58,-3.33
16-OCT-2019,16.85,16.9525,15.495,16.36,16.85,-0.49,-2.91
17-OCT-2019,16.36,16.36,15.5175,15.8775,16.36,-0.48,-2.95
18-OCT-2019,15.8775,16.1525,14.99,15.9275,15.8775,0.05,0.31
22-OCT-2019,15.9275,17.1225,13.5725,16.81,15.9275,0.88,5.54
23-OCT-2019,16.81,16.85,14.83,16.535,16.81,-0.27,-1.64
24-OCT-2019,16.535,16.78,14.7125,16.24,16.535,-0.30,-1.78
25-OCT-2019,16.24,16.24,15.195,15.315,16.24,-0.92,-5.70
27-OCT-2019,16.24,16.24,13.9825,15.585,16.24,-0.65,-4.03
29-OCT-2019,15.585,16.5475,15.4975,16.42,15.585,0.84,5.36
30-OCT-2019,16.42,16.845,16.2525,16.6575,16.42,0.24,1.45
31-OCT-2019,16.6575,16.795,15.5025,16.28,16.6575,-0.38,-2.27
01-NOV-2019,16.28,16.4725,15.1675,15.7325,16.28,-0.55,-3.36
04-NOV-2019,15.7325,16.365,13.495,15.925,15.7325,0.19,1.22
05-NOV-2019,15.925,16.34,13.5075,15.9175,15.925,-0.01,-0.05
06-NOV-2019,15.9175,16.1525,13.3825,15.775,15.9175,-0.14,-0.90
07-NOV-2019,15.775,15.9225,13.525,15.2075,15.775,-0.57,-3.60
08-NOV-2019,15.2075,15.99,13.71,15.855,15.2075,0.65,4.26
11-NOV-2019,15.855,16.765,15.195,16.25,15.855,0.39,2.49
13-NOV-2019,16.25,16.67,14.4725,16.4625,16.25,0.21,1.31
14-NOV-2019,16.4625,16.4625,14.0925,15.65,16.4625,-0.81,-4.94
15-NOV-2019,15.65,15.65,12.5225,15.03,15.65,-0.62,-3.96
18-NOV-2019,15.03,16.065,12.665,15.755,15.03,0.73,4.82
19-NOV-2019,15.755,15.755,12.61,15.4125,15.755,-0.34,-2.17
20-NOV-2019,15.4125,15.4125,11.6075,15.16,15.4125,-0.25,-1.64
21-NOV-2019,15.16,15.595,12.61,14.975,15.16,-0.19,-1.22
22-NOV-2019,14.975,15.8775,12.2375,14.8725,14.975,-0.10,-0.68
25-NOV-2019,14.8725,15.2125,13,15.0025,14.8725,0.13,0.87
26-NOV-2019,15.0025,15.1275,13.1075,14.8375,15.0025,-0.16,-1.10
27-NOV-2019,14.8375,14.8375,12.3575,14.6175,14.8375,-0.22,-1.48
28-NOV-2019,14.6175,14.6175,12.8875,13.9875,14.6175,-0.63,-4.31
29-NOV-2019,13.9875,14.2925,13.14,13.8975,13.9875,-0.09,-0.64
02-DEC-2019,13.8975,15.845,13.4975,14.2025,13.8975,0.30,2.19
03-DEC-2019,14.2025,16.3425,12.07,14.5625,14.2025,0.36,2.53
04-DEC-2019,14.5625,15.8725,12.2625,13.3225,14.5625,-1.24,-8.52
05-DEC-2019,13.3225,15.12,12.8275,14.305,13.3225,0.98,7.37
06-DEC-2019,14.305,14.7225,11.4075,13.64,14.305,-0.66,-4.65
09-DEC-2019,13.64,15.3625,12.465,14.5975,13.64,0.96,7.02
10-DEC-2019,14.5975,15.6625,11.735,14.29,14.5975,-0.31,-2.11
11-DEC-2019,14.29,14.4475,11.71,13.3775,14.29,-0.91,-6.39
12-DEC-2019,13.3775,13.765,11.825,13.3475,13.3775,-0.03,-0.22
13-DEC-2019,13.3475,14.67,12.185,13.3,13.3475,-0.05,-0.36
16-DEC-2019,13.3,14.11,12.5,13.415,13.3,0.11,0.86
17-DEC-2019,13.415,13.425,11.955,12.5175,13.415,-0.90,-6.69
18-DEC-2019,12.5175,12.715,11.39,12.3375,12.5175,-0.18,-1.44
19-DEC-2019,12.3375,12.415,11.325,12.1225,12.3375,-0.21,-1.74
20-DEC-2019,12.1225,12.7325,11.9025,12.325,12.1225,0.20,1.67
23-DEC-2019,12.325,14.505,10.695,11.9575,12.325,-0.37,-2.98
24-DEC-2019,11.9575,13.31,10.8875,11.625,11.9575,-0.33,-2.78
26-DEC-2019,11.625,12.3475,10.8425,11.1225,11.625,-0.50,-4.32
27-DEC-2019,11.1225,11.4675,10.425,10.525,11.1225,-0.60,-5.37
30-DEC-2019,10.525,11.4525,9.6175,11.0075,10.525,0.48,4.58
31-DEC-2019,11.0075,11.7925,10.44,11.6675,11.0075,0.66,6.00
01-JAN-2020,11.6675,11.73,11.085,11.5975,11.6675,-0.07,-0.60
02-JAN-2020,11.5975,11.7,10.73,11.49,11.5975,-0.11,-0.93
03-JAN-2020,11.49,12.94,10.685,12.695,11.49,1.21,10.49
06-JAN-2020,12.695,15.095,12.695,14.7775,12.695,2.08,16.40
07-JAN-2020,14.7775,14.9125,14.4625,14.61,14.7775,-0.17,-1.13
08-JAN-2020,14.61,16.3875,13.7925,15.64,14.61,1.03,7.05
09-JAN-2020,15.64,15.64,12.995,13.9975,15.64,-1.64,-10.50
10-JAN-2020,13.9975,14.245,13.1775,14.0775,13.9975,0.08,0.57
13-JAN-2020,14.0775,14.495,13.5775,14.275,14.0775,0.20,1.40
14-JAN-2020,14.275,14.275,13.0625,13.9125,14.275,-0.36,-2.54
15-JAN-2020,13.9125,14.4575,13.585,14.12,13.9125,0.21,1.49
16-JAN-2020,14.12,14.365,12.5975,14.1825,14.12,0.06,0.44
17-JAN-2020,14.1825,14.53,12.5025,14.1275,14.1825,-0.05,-0.39
20-JAN-2020,14.1275,15.495,12.465,15.41,14.1275,1.28,9.08
21-JAN-2020,15.41,16.04,15.0725,15.8625,15.41,0.45,2.94
22-JAN-2020,15.8625,16.61,15.3575,16.36,15.8625,0.50,3.14
23-JAN-2020,16.36,16.7075,15.7775,15.855,16.36,-0.50,-3.09
24-JAN-2020,15.855,16.215,14.5925,15.56,15.855,-0.29,-1.86
27-JAN-2020,15.56,17.34,14.6825,17.175,15.56,1.62,10.38
28-JAN-2020,17.175,17.615,16.9575,17.2975,17.175,0.12,0.71
29-JAN-2020,17.2975,17.2975,15.6525,16.4975,17.2975,-0.80,-4.62
30-JAN-2020,16.4975,17.14,15.38,16.7975,16.4975,0.30,1.82
31-JAN-2020,16.7975,17.59,14.9025,17.3675,16.7975,0.57,3.39
01-FEB-2020,17.3675,17.93,16.0325,16.835,17.3675,-0.53,-3.07
03-FEB-2020,16.835,17.03,15.4825,15.7825,16.835,-1.05,-6.25
04-FEB-2020,15.7825,15.7825,14.31,14.38,15.7825,-1.40,-8.89
05-FEB-2020,14.38,14.525,13.8175,14.1725,14.38,-0.21,-1.44
06-FEB-2020,14.1725,14.2425,12.645,13.78,14.1725,-0.39,-2.77
07-FEB-2020,13.78,13.9925,12.975,13.7475,13.78,-0.03,-0.24
10-FEB-2020,13.7475,14.6,12.965,14.21,13.7475,0.46,3.36
11-FEB-2020,14.21,14.21,11.375,13.88,14.21,-0.33,-2.32
12-FEB-2020,13.88,13.88,13.1475,13.6225,13.88,-0.26,-1.86
13-FEB-2020,13.6225,13.6725,11.8,13.37,13.6225,-0.25,-1.85
14-FEB-2020,13.37,13.9875,11.9025,13.615,13.37,0.25,1.83
17-FEB-2020,13.615,14.6175,13.38,14.415,13.615,0.80,5.88
18-FEB-2020,14.415,14.82,11.375,14.51,14.415,0.10,0.66
19-FEB-2020,14.51,14.51,13.4825,14.0225,14.51,-0.49,-3.36
20-FEB-2020,14.0225,14.0275,10.165,13.7,14.0225,-0.32,-2.30
24-FEB-2020,13.7,17.375,12.295,16.9975,13.7,3.30,24.07
25-FEB-2020,16.9975,17.3175,15.62,16.8975,16.9975,-0.10,-0.59
26-FEB-2020,16.8975,18.865,16.5025,18.26,16.8975,1.36,8.06
27-FEB-2020,18.26,19.155,16.8275,17.765,18.26,-0.50,-2.71
28-FEB-2020,17.765,23.6975,17.4825,23.235,17.765,5.47,30.79
02-MAR-2020,23.235,26.3425,19.92,25.2025,23.235,1.97,8.47
03-MAR-2020,25.2025,26.49,21.5425,24.5425,25.2025,-0.66,-2.62
04-MAR-2020,24.5425,26.2875,22.425,24.225,24.5425,-0.32,-1.29
05-MAR-2020,24.225,24.225,22.125,23.2475,24.225,-0.98,-4.04
06-MAR-2020,23.2475,27.55,23.2475,25.6425,23.2475,2.39,10.30
09-MAR-2020,25.6425,34.355,21.425,30.8,25.6425,5.16,20.11
11-MAR-2020,30.8,33.2375,29.65,31.555,30.8,0.75,2.45
12-MAR-2020,31.555,42.3275,29.81,41.1625,31.555,9.61,30.45
13-MAR-2020,41.1625,59.4825,41.1625,51.4725,41.1625,10.31,25.05
16-MAR-2020,51.4725,59.865,51.4725,58.875,51.4725,7.40,14.38
17-MAR-2020,58.875,63.44,57.25,62.925,58.875,4.05,6.88
18-MAR-2020,62.925,64.5775,61.1525,63.955,62.925,1.03,1.64
19-MAR-2020,63.955,73.3425,63.095,72.1975,63.955,8.24,12.89
20-MAR-2020,72.1975,72.965,65.38,67.1,72.1975,-5.10,-7.06
23-MAR-2020,67.1,73.3675,66.3175,71.985,67.1,4.89,7.28
24-MAR-2020,71.985,86.635,71.985,83.6075,71.985,11.62,16.15
25-MAR-2020,83.6075,84.5975,75.9725,77.625,83.6075,-5.98,-7.16
26-MAR-2020,77.625,79.405,70.675,71.5325,77.625,-6.09,-7.85
27-MAR-2020,71.5325,73.03,65.6325,70.385,71.5325,-1.15,-1.60
30-MAR-2020,70.385,73.365,70.28,71.89,70.385,1.50,2.14
31-MAR-2020,71.89,71.89,63.6075,64.4075,71.89,-7.48,-10.41
