Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
08-JUN-2016,14.87,15.2875,13.315,15.1425,14.87,0.27,1.83
09-JUN-2016,15.1425,15.8325,13.975,15.6725,15.1425,0.53,3.50
10-JUN-2016,15.6725,16.27,14.5525,15.97,15.6725,0.30,1.90
13-JUN-2016,15.97,17.0775,15.6575,16.5825,15.97,0.61,3.84
14-JUN-2016,16.5825,17.5375,14.91,17.19,16.5825,0.61,3.66
15-JUN-2016,17.19,17.63,15.42,17.055,17.19,-0.14,-0.79
16-JUN-2016,17.055,18.4625,15.775,17.6975,17.055,0.64,3.77
17-JUN-2016,17.6975,17.8975,16.04,17.35,17.6975,-0.35,-1.96
20-JUN-2016,17.35,18.45,16.29,17.5175,17.35,0.17,0.97
21-JUN-2016,17.5175,17.705,16.39,17.26,17.5175,-0.26,-1.47
22-JUN-2016,17.26,18.3125,16.22,18.185,17.26,0.92,5.36
23-JUN-2016,18.185,18.8275,16.9925,18.02,18.185,-0.16,-0.91
24-JUN-2016,18.02,21.05,16.1525,18.6275,18.02,0.61,3.37
27-JUN-2016,18.6275,19.73,18.3825,18.53,18.6275,-0.10,-0.52
28-JUN-2016,18.53,18.81,17.445,17.725,18.53,-0.80,-4.34
29-JUN-2016,17.725,17.725,15.905,16.155,17.725,-1.57,-8.86
30-JUN-2016,16.155,16.41,14.655,16.29,16.155,0.13,0.84
01-JUL-2016,16.29,16.3575,15.6525,15.7375,16.29,-0.55,-3.39
04-JUL-2016,15.7375,15.965,15.15,15.5775,15.7375,-0.16,-1.02
05-JUL-2016,15.5775,15.7,14.8325,15.3625,15.5775,-0.21,-1.38
07-JUL-2016,15.3625,15.58,14.285,15.3075,15.3625,-0.06,-0.36
08-JUL-2016,15.3075,15.805,13.9125,15.0825,15.3075,-0.22,-1.47
11-JUL-2016,15.0825,15.0825,13.7575,14.8475,15.0825,-0.23,-1.56
12-JUL-2016,14.8475,15.03,13.815,14.7825,14.8475,-0.06,-0.44
13-JUL-2016,14.7825,15.405,13.865,15.325,14.7825,0.54,3.67
14-JUL-2016,15.325,15.9225,14.16,15.61,15.325,0.29,1.86
15-JUL-2016,15.61,16.3225,13.92,15.6375,15.61,0.03,0.18
18-JUL-2016,15.6375,16.2025,14.1075,15.9875,15.6375,0.35,2.24
19-JUL-2016,15.9875,16.23,13.92,15.795,15.9875,-0.19,-1.20
20-JUL-2016,15.795,16.2125,14.1375,15.99,15.795,0.20,1.23
21-JUL-2016,15.99,16.1125,14.0275,15.7125,15.99,-0.28,-1.74
22-JUL-2016,15.7125,15.955,14.4425,15.4975,15.7125,-0.21,-1.37
25-JUL-2016,15.4975,16.1125,13.5225,15.7175,15.4975,0.22,1.42
26-JUL-2016,15.7175,16.1475,13.945,15.62,15.7175,-0.10,-0.62
27-JUL-2016,15.62,15.67,14.47,15.4275,15.62,-0.19,-1.23
28-JUL-2016,15.4275,15.535,12.5925,15.1475,15.4275,-0.28,-1.81
29-JUL-2016,15.1475,15.23,14.1525,14.9175,15.1475,-0.23,-1.52
01-AUG-2016,14.9175,15.4775,14.36,15.18,14.9175,0.26,1.76
02-AUG-2016,15.18,15.7925,13.955,15.6925,15.18,0.51,3.38
03-AUG-2016,15.6925,16.445,14.295,16.2375,15.6925,0.54,3.47
04-AUG-2016,16.2375,16.2375,14.1025,15.14,16.2375,-1.10,-6.76
05-AUG-2016,15.14,15.14,13.6175,14.3525,15.14,-0.79,-5.20
08-AUG-2016,14.3525,14.8225,13.1125,14.5875,14.3525,0.24,1.64
09-AUG-2016,14.5875,14.96,12.35,14.5375,14.5875,-0.05,-0.34
10-AUG-2016,14.5375,15.25,12.7125,14.9225,14.5375,0.38,2.65
11-AUG-2016,14.9225,14.9225,13.1725,14.2125,14.9225,-0.71,-4.76
12-AUG-2016,14.2125,14.2125,12.3725,13.77,14.2125,-0.44,-3.11
16-AUG-2016,13.77,14.6375,13.14,14.1825,13.77,0.41,3.00
17-AUG-2016,14.1825,14.905,12.7125,14.78,14.1825,0.60,4.21
18-AUG-2016,14.78,14.78,12.91,14.55,14.78,-0.23,-1.56
19-AUG-2016,14.55,14.905,12.105,14.5375,14.55,-0.01,-0.09
22-AUG-2016,14.5375,15.005,13.27,14.235,14.5375,-0.30,-2.08
23-AUG-2016,14.235,14.62,13.06,13.8975,14.235,-0.34,-2.37
24-AUG-2016,13.8975,14.035,12.39,13.4875,13.8975,-0.41,-2.95
25-AUG-2016,13.4875,13.6125,10.9275,13.285,13.4875,-0.20,-1.50
26-AUG-2016,13.285,14.205,12.35,13.57,13.285,0.29,2.15
29-AUG-2016,13.57,14.005,12.9375,13.165,13.57,-0.41,-2.98
30-AUG-2016,13.165,13.165,12.2925,13.02,13.165,-0.14,-1.10
31-AUG-2016,13.02,13.5425,12.245,13.2425,13.02,0.22,1.71
01-SEP-2016,13.2425,13.68,12.5375,13.34,13.2425,0.10,0.74
02-SEP-2016,13.34,13.445,12.6375,12.94,13.34,-0.40,-3.00
06-SEP-2016,12.94,13.18,12.3525,12.75,12.94,-0.19,-1.47
07-SEP-2016,12.75,13.355,11.9475,13.145,12.75,0.39,3.10
08-SEP-2016,13.145,13.2325,12.045,13.115,13.145,-0.03,-0.23
09-SEP-2016,13.115,13.4525,12.635,13.23,13.115,0.12,0.88
12-SEP-2016,13.23,15.34,12.7,15.24,13.23,2.01,15.19
14-SEP-2016,15.24,15.52,14.2,14.7625,15.24,-0.48,-3.13
15-SEP-2016,14.7625,15.08,13.44,14.6775,14.7625,-0.08,-0.58
16-SEP-2016,14.6775,14.95,13.425,14.58,14.6775,-0.10,-0.66
19-SEP-2016,14.58,15.2025,13.6425,14.94,14.58,0.36,2.47
20-SEP-2016,14.94,15.15,13.77,14.78,14.94,-0.16,-1.07
21-SEP-2016,14.78,14.9525,13.1675,14.805,14.78,0.03,0.17
22-SEP-2016,14.805,14.805,12.5925,13.34,14.805,-1.46,-9.90
23-SEP-2016,13.34,13.59,12.03,13.2475,13.34,-0.09,-0.69
26-SEP-2016,13.2475,14.785,12.8125,14.565,13.2475,1.32,9.95
27-SEP-2016,14.565,14.565,13.7725,14.25,14.565,-0.31,-2.16
28-SEP-2016,14.25,14.3525,13.4925,13.8475,14.25,-0.40,-2.82
29-SEP-2016,13.8475,19.125,13.1525,18.45,13.8475,4.60,33.24
30-SEP-2016,18.45,18.8475,16.8275,17.18,18.45,-1.27,-6.88
03-OCT-2016,17.18,17.18,15.51,15.62,17.18,-1.56,-9.08
04-OCT-2016,15.62,15.715,14.8125,14.9925,15.62,-0.63,-4.02
05-OCT-2016,14.9925,15.145,13.905,14.925,14.9925,-0.07,-0.45
06-OCT-2016,14.925,15.1225,14.3275,14.835,14.925,-0.09,-0.60
07-OCT-2016,14.835,14.97,13.78,14.485,14.835,-0.35,-2.36
10-OCT-2016,14.485,14.565,13.27,14.285,14.485,-0.20,-1.38
13-OCT-2016,14.285,16.0075,14.285,15.425,14.285,1.14,7.98
14-OCT-2016,15.425,15.425,14.3325,14.8875,15.425,-0.54,-3.48
17-OCT-2016,14.8875,16.05,14.3475,15.655,14.8875,0.77,5.16
18-OCT-2016,15.655,15.655,14.3,14.5375,15.655,-1.12,-7.14
19-OCT-2016,14.5375,14.9475,13.1525,14.6125,14.5375,0.08,0.52
20-OCT-2016,14.6125,14.6125,12.745,14.165,14.6125,-0.45,-3.06
21-OCT-2016,14.165,14.35,12.4325,13.83,14.165,-0.33,-2.36
24-OCT-2016,13.83,14.4475,13.1,14.3325,13.83,0.50,3.63
25-OCT-2016,14.3325,14.8125,12.84,14.4825,14.3325,0.15,1.05
26-OCT-2016,14.4825,14.9375,13.6,14.4525,14.4825,-0.03,-0.21
27-OCT-2016,14.4525,14.82,12.7475,14.085,14.4525,-0.37,-2.54
28-OCT-2016,14.085,14.88,13.4825,14.6525,14.085,0.57,4.03
30-OCT-2016,14.6525,15.615,14.4675,15.49,14.6525,0.84,5.72
01-NOV-2016,15.49,15.8875,14.3125,15.735,15.49,0.24,1.58
02-NOV-2016,15.735,17.2625,15.1225,16.7975,15.735,1.06,6.75
03-NOV-2016,16.7975,16.7975,15.485,16.465,16.7975,-0.33,-1.98
04-NOV-2016,16.465,17.425,14.6025,16.8475,16.465,0.38,2.32
07-NOV-2016,16.8475,16.8475,14.935,16.5075,16.8475,-0.34,-2.02
08-NOV-2016,16.5075,17.3775,15.0675,16.77,16.5075,0.26,1.59
09-NOV-2016,16.77,22.79,15.84,16.62,16.77,-0.15,-0.89
10-NOV-2016,16.62,16.62,14.235,15.4575,16.62,-1.16,-6.99
11-NOV-2016,15.4575,17.71,14.1675,17.365,15.4575,1.91,12.34
15-NOV-2016,17.365,20.835,16.455,20.145,17.365,2.78,16.01
16-NOV-2016,20.145,20.19,16.9025,19.5025,20.145,-0.64,-3.19
17-NOV-2016,19.5025,19.5025,17.4375,18.71,19.5025,-0.79,-4.06
18-NOV-2016,18.71,18.71,15.855,17.805,18.71,-0.91,-4.84
21-NOV-2016,17.805,19.765,15.7175,19.0975,17.805,1.29,7.26
22-NOV-2016,19.0975,20.1325,17.945,18.465,19.0975,-0.63,-3.31
23-NOV-2016,18.465,23.0925,16.34,18.04,18.465,-0.43,-2.30
24-NOV-2016,18.04,18.5825,16.64,17.16,18.04,-0.88,-4.88
25-NOV-2016,17.16,18.87,16.87,17.6125,17.16,0.45,2.64
28-NOV-2016,17.6125,18.6075,16.8175,18.055,17.6125,0.44,2.51
29-NOV-2016,18.055,18.215,16.515,17.7075,18.055,-0.35,-1.92
30-NOV-2016,17.7075,17.9925,16.04,16.85,17.7075,-0.86,-4.84
01-DEC-2016,16.85,16.89,14.335,16.6875,16.85,-0.16,-0.96
02-DEC-2016,16.6875,18.19,15.8275,17.9325,16.6875,1.25,7.46
05-DEC-2016,17.9325,18.295,16.92,17.2875,17.9325,-0.64,-3.60
06-DEC-2016,17.2875,17.355,14.9625,17.105,17.2875,-0.18,-1.06
07-DEC-2016,17.105,17.11,15.5075,16.845,17.105,-0.26,-1.52
08-DEC-2016,16.845,16.845,14.1625,15.525,16.845,-1.32,-7.84
09-DEC-2016,15.525,15.6375,14.5325,15.0675,15.525,-0.46,-2.95
12-DEC-2016,15.0675,16.3125,14.215,16.1925,15.0675,1.12,7.47
13-DEC-2016,16.1925,16.4825,13.755,15.9225,16.1925,-0.27,-1.67
14-DEC-2016,15.9225,16.6725,14.43,16.5925,15.9225,0.67,4.21
15-DEC-2016,16.5925,16.5925,15.255,15.655,16.5925,-0.94,-5.65
16-DEC-2016,15.655,15.655,13.445,15.2525,15.655,-0.40,-2.57
19-DEC-2016,15.2525,15.585,13.2525,14.8375,15.2525,-0.41,-2.72
20-DEC-2016,14.8375,14.9275,13.4025,14.5375,14.8375,-0.30,-2.02
21-DEC-2016,14.5375,14.8575,13.335,14.705,14.5375,0.17,1.15
22-DEC-2016,14.705,15.7025,12.7625,15.5525,14.705,0.85,5.76
23-DEC-2016,15.5525,15.78,12.6125,15.1275,15.5525,-0.43,-2.73
26-DEC-2016,15.1275,16.905,13.435,16.6025,15.1275,1.47,9.75
27-DEC-2016,16.6025,16.7625,14.9475,15.0825,16.6025,-1.52,-9.16
28-DEC-2016,15.0825,15.6275,14.2625,15.5425,15.0825,0.46,3.05
29-DEC-2016,15.5425,16.0775,14.6575,15.2825,15.5425,-0.26,-1.67
30-DEC-2016,15.2825,15.575,14.5325,15.465,15.2825,0.18,1.19
02-JAN-2017,15.465,16.375,14.64,15.83,15.465,0.37,2.36
03-JAN-2017,15.83,16.4175,14.9025,15.9575,15.83,0.13,0.81
04-JAN-2017,15.9575,16.1,14.8975,15.89,15.9575,-0.07,-0.42
05-JAN-2017,15.89,15.89,14.4475,15.05,15.89,-0.84,-5.29
06-JAN-2017,15.05,15.0875,13.9225,14.9125,15.05,-0.14,-0.91
09-JAN-2017,14.9125,15.635,13.82,15.48,14.9125,0.57,3.81
10-JAN-2017,15.48,15.48,14.025,15.195,15.48,-0.29,-1.84
11-JAN-2017,15.195,15.195,13.5375,14.8075,15.195,-0.39,-2.55
12-JAN-2017,14.8075,14.865,13.4625,14.6125,14.8075,-0.19,-1.32
13-JAN-2017,14.6125,14.6525,13.375,14.3825,14.6125,-0.23,-1.57
16-JAN-2017,14.3825,15.25,13.425,15.065,14.3825,0.68,4.75
17-JAN-2017,15.065,15.62,13.98,15.3925,15.065,0.33,2.17
18-JAN-2017,15.3925,15.3925,13.6125,15.1825,15.3925,-0.21,-1.36
19-JAN-2017,15.1825,15.2775,14.035,15.02,15.1825,-0.16,-1.07
20-JAN-2017,15.02,15.8675,13.8525,15.79,15.02,0.77,5.13
23-JAN-2017,15.79,16.3725,15.5025,15.905,15.79,0.12,0.73
24-JAN-2017,15.905,15.96,14.3875,15.285,15.905,-0.62,-3.90
25-JAN-2017,15.285,15.425,14.41,15.17,15.285,-0.12,-0.75
27-JAN-2017,15.17,16.125,14.93,16.005,15.17,0.83,5.50
30-JAN-2017,16.005,16.8575,15.3925,16.67,16.005,0.67,4.15
31-JAN-2017,16.67,17.09,15.7125,16.825,16.67,0.15,0.93
01-FEB-2017,16.825,17.4275,13.8025,13.97,16.825,-2.85,-16.97
02-FEB-2017,13.97,13.97,12.64,13.52,13.97,-0.45,-3.22
03-FEB-2017,13.52,13.595,11.7825,13.1275,13.52,-0.39,-2.90
06-FEB-2017,13.1275,13.6125,11.06,13.3975,13.1275,0.27,2.06
07-FEB-2017,13.3975,13.7225,12.24,13.5075,13.3975,0.11,0.82
08-FEB-2017,13.5075,13.7575,11.435,13.35,13.5075,-0.16,-1.17
09-FEB-2017,13.35,13.78,11.395,13.235,13.35,-0.12,-0.86
10-FEB-2017,13.235,13.3325,11.37,13.1775,13.235,-0.06,-0.43
13-FEB-2017,13.1775,13.76,11.57,13.6925,13.1775,0.52,3.91
14-FEB-2017,13.6925,14.01,12.0975,13.8025,13.6925,0.11,0.80
15-FEB-2017,13.8025,14.46,11.7275,14.2125,13.8025,0.41,2.97
16-FEB-2017,14.2125,14.2125,11.4375,13.73,14.2125,-0.48,-3.39
17-FEB-2017,13.73,13.7725,12.4675,13.4325,13.73,-0.30,-2.17
20-FEB-2017,13.4325,13.8475,12.4125,13.61,13.4325,0.18,1.32
21-FEB-2017,13.61,14.2825,11.8925,13.525,13.61,-0.08,-0.62
22-FEB-2017,13.525,14.0425,12.7225,13.7,13.525,0.17,1.29
23-FEB-2017,13.7,13.96,12.915,13.4,13.7,-0.30,-2.19
27-FEB-2017,13.4,14.2725,13.4,13.675,13.4,0.28,2.05
28-FEB-2017,13.675,14.025,13.1675,13.7925,13.675,0.12,0.86
01-MAR-2017,13.7925,13.7975,13.2075,13.575,13.7925,-0.22,-1.58
02-MAR-2017,13.575,13.615,13.03,13.3625,13.575,-0.21,-1.57
03-MAR-2017,13.3625,13.6025,12.5675,13.3525,13.3625,-0.01,-0.07
06-MAR-2017,13.3525,13.725,12.81,13.64,13.3525,0.29,2.15
07-MAR-2017,13.64,14.0075,13.09,13.875,13.64,0.23,1.72
08-MAR-2017,13.875,14.2875,12.6875,14.075,13.875,0.20,1.44
09-MAR-2017,14.075,14.7825,12.6025,14.39,14.075,0.32,2.24
10-MAR-2017,14.39,14.39,13.575,13.9575,14.39,-0.43,-3.01
14-MAR-2017,13.9575,13.9575,11.085,12.4,13.9575,-1.56,-11.16
15-MAR-2017,12.4,12.5325,11.2025,12.4225,12.4,0.02,0.18
16-MAR-2017,12.4225,12.4225,11.3425,11.91,12.4225,-0.51,-4.13
17-MAR-2017,11.91,12.1125,10.3875,11.8525,11.91,-0.06,-0.48
20-MAR-2017,11.8525,12.31,11.44,12.0175,11.8525,0.17,1.39
21-MAR-2017,12.0175,12.155,11.0325,11.9425,12.0175,-0.07,-0.62
22-MAR-2017,11.9425,12.3575,11.5825,12.27,11.9425,0.33,2.74
23-MAR-2017,12.27,12.27,11.2375,11.835,12.27,-0.43,-3.55
24-MAR-2017,11.835,12.1025,10.705,11.9775,11.835,0.14,1.20
27-MAR-2017,11.9775,12.57,11.3375,12.435,11.9775,0.46,3.82
28-MAR-2017,12.435,12.435,11.46,12.1175,12.435,-0.32,-2.55
29-MAR-2017,12.1175,12.24,11.45,12.0875,12.1175,-0.03,-0.25
30-MAR-2017,12.0875,12.45,11.75,12.15,12.0875,0.06,0.52
31-MAR-2017,12.15,12.5125,11.4875,12.42,12.15,0.27,2.22
