,Folder_name,Feature_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,Label,Bankruptcy,path,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
14,Bafna Pharmaceuticals Limited,2020,2.11,1.44,0.4959064327,-0.71,0.2397980648,0.06736782263,59.55,3.063262685,1.329158638,0.8770070649,-57.54,-0.7848426461,0.2397980648,0.2664422942,0.5992146964,-0.6753610994,-0.7848426461,0.1189174029,0.1189174029,0.1189174029,0.4959064327,0.1866783523,0.3664097624,0.1208806619,0.549132948,0.2821483663,0.2821483663,-0.02636376385,0.5955686439,1.363840719,3.502923977,0.0,-3.29,0.1394056535,-1.70526839,-0.1099415205,-0.03672592303,2.544234592,0.6891457932,0.8399943907,0.2550834385,0.3499005964,1.443859649,1.794234592,0.2397980648,0.7840909091,1.707256461,0.5400795907,0.3737957611,0.05899589764,0.506240359,0.2397980648,0.6005263158,0.667251462,0.8499005964,0.3711662434,0.3340496191,0.0423503015,-0.07218112531,0.6255784602,0.5198664441,1.638947368,3.729505735,8.0,6.894875427,3.871436941,1,1,BAFNAPH_2020_MDA.txt.json,3.29951286315918,3.5633559226989746,1.6193904876708984,0.0,3.010312557220459,2.330209255218506,0.0,3.256403684616089,0.0,4.048781394958496,25.511967871485943,26.3984437751004,23.216696787148592,25.516385542168678,25.699317269076307,-0.183574297188755,-0.352289156626506
86,Balrampur Chini Mills Ltd.,2016,1.22,0.18,0.0050587585683769,1.22,0.484502345590937,0.0171745424211197,74.49,1.39629358970592,1.05543273891712,1.05543273891712,3.63,0.0367739945356796,0.484502345590937,0.105381347687917,0.757498865036643,-0.0549727608794344,0.0367739945356796,0.0024509803921568,0.0024509803921568,0.0024509803921568,0.0050587585683769,0.104926190259151,0.684850465642351,0.48205136519878,0.658410205940244,0.667885401128477,0.667885401128477,0.0758479797652248,0.744930497005858,1.01231675431123,1.02381576525575,0.0,5.25,-0.0241921734682871,0.0594768465133215,0.160692274656567,0.234424455456017,0.497262851247192,0.320121772084961,0.496041139719393,0.205787772661435,0.0,0.177346577947828,0.883210940502923,0.484502345590937,-0.796677091266561,1.15985515162549,0.273369645223023,0.904286259878374,0.55216800514235,0.589883693278855,0.484502345590937,4.78223965946098,1.04015773064202,0.72542736339544,0.317304171650352,1.45884085564804,0.18338305553754,0.0928328754524299,0.681650885271418,1.48347978623143,6.98289612021437,4.906973441,5.42,7.556488414,7.996253786,0,0,BALRAMCHIN_2015_MDA.txt.json,0.0,0.0,0.0,4.972437858581543,0.0,0.0,2.524925947189331,0.0,3.477785110473633,0.0,15.342439516129032,15.849919354838711,14.075262096774193,15.325655241935484,15.342439516129032,-0.0165725806451612,-0.0246774193548387
87,Balrampur Chini Mills Ltd.,2017,1.16,0.1,0.0020565387856802,1.09,0.542094455852156,0.0165676134881523,85.91,1.11676700356357,1.05230909737255,1.05230909737255,17.09,0.1709503729758,0.542094455852156,0.0844694834748192,0.865352862452793,0.0811746273733764,0.1709503729758,0.0011148382739621,0.0011148382739621,0.0011148382739621,0.0020565387856802,0.193979470556455,0.668711940138901,0.540979617578194,0.631003956635963,0.612582526586037,0.612582526586037,0.182158118331764,0.859128141845169,1.00003468198068,0.784938258033783,14.45,42.78,-0.0011343037627025,0.140095737221188,0.401139569821552,0.561295118949959,0.632433111621817,0.33791231817249,0.425510677866363,0.264221636801084,0.0,0.0960618885346817,1.02282372110555,0.542094455852156,-0.861499980356464,1.41815926750082,0.239842642922103,0.711755168337663,0.181943447497949,0.626563939326975,0.542094455852156,6.80114638447972,1.05975871166318,0.884932939359671,0.218032198523379,1.39925143560295,0.0704880707338814,0.257515736527642,0.683194744121028,2.01898187589716,10.1705173427395,4.948216341,5.36,6.232711415,8.256305502,0,0,BALRAMCHIN_2016_MDA.txt.json,0.0,0.0,0.0,4.692597389221191,0.0,0.0,3.438440084457397,0.0,4.157575607299805,0.0,12.948231707317074,13.48890243902439,11.567489837398371,12.961798780487804,12.948231707317074,0.0137398373983739,0.1970325203252032
88,Balrampur Chini Mills Ltd.,2018,1.1,0.14,0.0046536975791155,0.54,0.505707901356656,0.0156619648771523,117.33,0.920778608055814,1.04860939019043,1.04860939019043,5.09,0.0527197430374197,0.505707901356656,0.0523775942242792,1.1815369318105,-0.0882137578660959,0.0527197430374197,0.002353411636283,0.002353411636283,0.002353411636283,0.0046536975791155,-0.283762040037285,0.429459196705998,0.503354489720373,0.445974475304523,0.563073323227983,0.563073323227983,0.090445581071113,1.17333916957803,1.03474618273318,1.01445798581984,25.36,21.14,9.54389281753894e-05,0.566158334692937,0.239486436956022,0.277186516353652,0.775967638223749,0.340994872185897,0.513019419023455,0.360939311161007,0.0,0.140604713538466,0.991141779513805,0.505707901356656,-0.581586312128027,2.05727132259086,0.132927841131172,0.494488552965172,0.131293017618284,0.558085495580936,0.505707901356656,9.29749806551457,0.962968108012801,0.89812086720347,0.119877308960032,1.15742051982907,0.057365421871327,0.0753812398777655,1.09109135073939,2.21032396020414,21.6493164818158,3.328173375,5.33,5.327608862,6.795383419,0,0,BALRAMCHIN_2017_MDA.txt.json,0.0,0.0,0.0,6.129644393920898,0.0,0.0,2.1925902366638184,0.0,5.255797863006592,0.0,15.33326612903226,15.956663306451611,13.477288306451612,15.339022177419354,15.33326612903226,0.0057258064516128,0.1326209677419355
89,Balrampur Chini Mills Ltd.,2019,1.37,0.31,0.0022567783459142,0.79,0.464579119853174,0.0155651569463942,91.14,1.03851430012086,1.05696319860001,1.05696319860001,13.27,0.140658020599292,0.464579119853174,0.169819466331502,0.920536688380046,0.212914462896917,0.140658020599292,0.0010484520976485,0.0010484520976485,0.0010484520976485,0.0022567783459142,0.221819720474769,0.572467045828111,0.463530667755525,0.539954075491192,0.549614327002213,0.549614327002213,0.126543702163044,0.911447267963514,1.05932368869214,1.09227156413507,9.91,25.26,-7.71707789337804e-05,-0.202373489966645,0.284271673998526,0.29323020696103,0.819457664894481,0.191970873282465,0.507446561906523,0.144788470004274,0.0,0.305319679748046,1.15426137023193,0.464579119853174,-0.464210333119207,1.64459560900486,0.544180784800119,0.63756713802317,0.188805311197049,0.634398586184676,0.464579119853174,2.90045333867655,1.0602143252782,0.845282040566789,0.377053437781838,1.03151398391719,0.0850352071490397,0.145370685337311,0.793992986217001,1.69555760445915,5.0665856835145,3.938826467,5.27,5.36166639,6.453851345,0,0,BALRAMCHIN_2018_MDA.txt.json,0.0,0.0,0.0,5.037365913391113,0.0,0.0,2.5115363597869877,0.0,4.748135089874268,0.0,19.241811740890693,20.33586032388664,17.55514170040486,19.42925101214575,19.241811740890693,0.1876518218623482,0.7085020242914981
90,Balrampur Chini Mills Ltd.,2020,1.46,0.31,0.0023397567857967,0.58,0.414339595949929,0.0134438170663146,98.63,1.12971327689321,1.06035275472307,1.06035275472307,10.78,0.121549022356656,0.414339595949929,0.192374184233684,0.995493911788018,0.0217731852385043,0.121549022356656,0.0021448647029331,0.0021448647029331,0.0009694538812481,0.0023397567857967,-0.0091368567818396,0.54533703686983,0.413370142068681,0.473236879810102,0.497444261602761,0.497444261602761,0.116554985302163,0.986365234468454,1.12657445842907,1.26112388660715,10.59,22.18,-0.0001411736233891,0.355317360411186,0.305760019280399,0.252088421575526,1.01027547644837,0.261334556229045,0.522533561619612,0.207710694990253,0.0,0.311935772169948,1.2196618335264,0.414339595949929,-0.44081846664565,1.84593894936703,0.565074185426902,0.567047395921199,0.165364076665148,0.606713780183613,0.414339595949929,2.48196731948394,1.15235532169145,0.832936728659671,0.382791737384609,0.824464958397152,0.0831046656528315,0.0562568196718984,0.878938926485854,1.67557420582626,4.55125390663018,3.729505735,8.0,6.894875427,3.871436941,0,0,BALRAMCHIN_2019_MDA.txt.json,0.0,0.0,0.0,3.9548375606536874,0.0,0.0,4.675387382507324,0.0,2.85844349861145,0.0,25.511967871485943,26.3984437751004,23.216696787148592,25.516385542168678,25.699317269076307,-0.183574297188755,-0.352289156626506
91,Balrampur Chini Mills Ltd.,2021,1.63,0.22,0.0016547289790322,0.43,0.365158731357616,0.0130187345789989,103.83,1.07504680176548,1.06414460948424,1.06414460948424,9.56,0.104806347731423,0.365158731357616,0.229235227981432,1.04416337752188,-0.0373117418692124,0.104806347731423,0.000604238734724,0.000604238734724,0.000604238734724,0.0016547289790322,0.0350722297899534,0.541697981716565,0.364554492622892,0.385373252620215,0.434788613552643,0.434788613552643,0.127231097578081,1.03835405368661,1.09583543998214,1.3328901023568,10.94,21.37,-0.0002247186201848,0.322104646661173,0.424893033590998,0.274505087528396,1.29996823474523,0.289813385077183,0.486716458815735,0.25046774552054,0.0,0.22212372644966,1.36708722540426,0.365158731357616,-0.42210413907444,2.25489631622311,0.658537190185114,0.458220029789152,0.123192638833209,0.594393959339049,0.365158731357616,2.23911283489917,1.40564498971704,0.839853482762385,0.405574327549014,0.646056926865586,0.0696298821950266,0.099672864203342,0.916932279943805,1.9468123312391,4.13350780411575,6.623436776,5.98,4.203910403,-5.83105322,0,0,BALRAMCHIN_2020_MDA.txt.json,0.0,0.0,0.0,5.639313697814941,0.0,0.0,2.568619728088379,0.0,5.337214469909668,0.0,17.84173387096774,18.66243951612903,16.37944556451613,17.841391129032257,17.84173387096774,-0.0003629032258064,0.163991935483871
92,Balrampur Chini Mills Ltd.,2022,1.6,0.12,0.002201637803732,0.44,0.331661446193507,0.0110993226148698,1.06,1.02182753848427,1.06892906889771,1.06892906889771,9.34,0.101375894084819,0.331661446193507,0.197402898086123,1.08617899210361,-0.031612246851576,0.101375894084819,0.00073019837798,0.00073019837798,0.00073019837798,0.002201637803732,-0.0808015631390013,0.49282716674206,0.330931247815526,0.333627442637488,0.383403125160009,0.383403125160009,0.130896964111194,1.0788302578179,1.08522526234699,1.53794469056249,10.97,20.61,-2.51400510343036e-05,0.403345681736363,0.484669083098402,0.260698773517804,1.60822078480101,0.36399161564542,0.510076960237581,0.336499010447625,0.0,0.11801584105249,1.37991661924725,0.331661446193507,-0.462657610551852,2.69372089512373,0.482450556326341,0.384941305039122,0.0839149225009116,0.52906434427963,0.331661446193507,2.48184319740166,1.47717814471741,0.865046277479067,0.320149040874315,0.537890248437562,0.0517416789665021,0.112373166536939,0.955282027992422,1.94893572447986,5.03593016961385,5.131407472,7.33,0.1472360633,9.050277908,0,0,BALRAMCHIN_2021_MDA.txt.json,0.0,0.0,0.0,6.187199592590332,0.0,0.0,0.0,0.0,4.85892391204834,0.0,17.515020080321285,18.25280120481928,16.315763052208837,17.484397590361446,17.515020080321285,-0.0303212851405622,-0.0748192771084337
93,Balrampur Chini Mills Ltd.,2023,1.31,0.13,0.006057736849875,0.65,0.361872112472644,0.0076900201305435,0.94,1.15298565574246,1.08456161801179,1.08456161801179,5.84,0.0633485740585346,0.361872112472644,0.112979228224267,0.871075357556018,0.172531371349833,0.0633485740585346,0.0134751276591041,0.0134751276591041,0.0021921260306676,0.006057736849875,0.0509806289134598,0.539024237169548,0.359679986441976,0.456624369199013,0.466598630934398,0.466598630934398,0.0730733238525416,0.859508669029496,1.08456161801179,1.58295281582952,17.89,12.85,-2.14322761505917e-06,0.178811973437981,0.265130343152975,0.179870699479896,1.14316959738485,0.319836729760324,0.572826479408752,0.22961322791479,0.0,0.131753231217197,1.01768695665906,0.361872112472644,-0.582893329369025,1.79305865910759,0.233830750930275,0.586006271399582,0.196337175971653,0.474851340696911,0.361872112472644,3.78099166816129,1.18045438116909,0.775553309592805,0.211809033078001,0.678423666415709,0.104726518461753,0.0770757876901269,0.798002033703477,1.38348019037818,7.01451142163017,6.699034141,10.05,0.2298150623,7.002951544,0,0,BALRAMCHIN_2022_MDA.txt.json,0.0,0.0,0.0,5.885761260986328,0.0,0.0,3.2130744457244877,0.0,4.0073652267456055,0.0,12.444786585365856,12.918302845528457,11.716026422764228,12.44436991869919,12.444786585365856,-0.0004878048780487,0.0668292682926829
15,Bhushan Steel Limited,2016,0.19,0.09,0.007707372871,21.06,0.3549664934,0.0008363414548,19.7,4.60940049,1.035582383,1.035582383,-28.21,-0.2720663139,0.3549664934,-0.2863975529,0.198309968,0.1159533794,-0.2720663139,0.00273635998,0.00273635998,0.002735859121,0.007707372871,-2.487562165,0.1714901435,0.3522306342,1.73688136,0.964311121,0.964311121,-0.07003161589,0.197048471,0.9641749931,2.718432789,0.0,1.05,-0.003620804718,0.01599513707,-0.237940386,-2.366587764,0.03700971426,0.6635395146,0.9649525545,0.1067327311,0.0,0.09443565964,0.07110665739,0.3549664934,-4.674717809,0.2344380822,-0.3167090315,4.705069859,17.07379565,0.06856894049,0.3549664934,-0.1223734113,0.09873451776,0.3681037019,-8.024840246,9.946137365,0.6093446276,-0.2935111816,0.2683415839,0.2117928262,-0.7135885995,4.906973441,5.42,7.556488414,7.996253786,1,1,BHUSANSTL_2016_MDA.txt.json,1.5253627300262451,1.1845073699951172,1.8452852964401243,0.0,2.7410945892333984,2.5752112865448,0.0,3.11549973487854,0.0,3.26548171043396,15.342439516129032,15.849919354838711,14.075262096774193,15.325655241935484,15.342439516129032,-0.0165725806451612,-0.0246774193548387
16,C & C Constructions Limited,2016,0.59,0.38,0.03619086878,407.97,0.506899517,0.01435752204,22.54,5.018072046,1.11583302,0.3524149788,-3.0,-0.03396819427,0.506899517,-0.2063291784,0.250606102,-0.001706461784,-0.03396819427,0.01834513391,0.01834513391,0.01834513391,0.03619086878,0.1233612344,0.5327459303,0.4885543831,2.541489819,0.9884619609,0.9884619609,-0.007733995558,0.2254485155,1.130352442,1.763158034,0.0,-1.37,0.01206124512,0.09620033606,-0.0171494406,-0.7534246575,0.01167271939,0.7980443776,0.8937439557,0.1371089805,0.07702043471,0.3833388825,0.3040788119,0.506899517,-7.760308593,0.1491002222,-0.4345054412,4.863966045,41.73693987,0.3005703386,0.506899517,-0.5149831213,0.2096195414,0.5128164128,-17.88251683,43.93289993,0.4815624439,-0.1385285425,0.2583400976,0.2231620722,-0.9666580109,4.906973441,5.42,7.556488414,7.996253786,1,1,CANDC_2016_MDA.txt.json,1.6273908615112305,1.6535338163375854,0.865337610244751,0.0,1.290147304534912,0.990565538406372,0.0,2.147017240524292,0.0,2.686354398727417,15.342439516129032,15.849919354838711,14.075262096774193,15.325655241935484,15.342439516129032,-0.0165725806451612,-0.0246774193548387
17,C & C Constructions Limited,2017,0.85,0.75,0.02047808877,-34.29,0.5681057971,0.02173393226,32.77,3.351388926,1.09533676,0.6366188593,1.15,0.01274565204,0.5681057971,-0.08760985992,0.3360543745,0.001903748406,0.01274565204,0.01163372095,0.01163372095,0.01163372095,0.02047808877,-1.020580744,0.1760711819,0.5564720761,1.905757519,1.005540122,1.005540122,0.007040125776,0.3277522132,1.099471697,1.667846436,0.0,17.2,-0.01543588988,0.0677079594,0.01775771752,-1.820945946,-0.005509597922,0.8851725282,0.9475132286,0.2235861593,0.06799513922,0.7533969342,0.4778485977,0.5681057971,-4.092798,0.2536941163,-0.2798169055,3.334140588,-78.95752896,0.4804959372,0.5681057971,-0.5990966245,0.09238907898,0.5649757626,15.81370656,-102.5439189,0.4374343247,-0.007582222006,0.3290142487,0.3146127342,-3.402581945,4.948216341,5.36,6.232711415,8.256305502,1,1,CANDC_symbol_2017_MDA.txt.json,1.5673060417175293,1.4000190496444702,2.5891833305358887,0.0,4.07636308670044,2.760287046432495,0.0,3.664939165115357,0.0,2.944546937942505,12.948231707317074,13.48890243902439,11.567489837398371,12.961798780487804,12.948231707317074,0.0137398373983739,0.1970325203252032
94,Ceat Ltd.,2016,1.21,0.69,0.0511835640911121,0.3,0.299772392555897,0.0173519507539197,133.48,0.693057521891877,1.06786045129603,1.06786045129603,7.28,0.069833779036233,0.299772392555897,0.063720347131781,1.3416010418822,0.0695042539466157,0.069833779036233,0.0251317567156367,0.0251317567156367,0.0153434194671308,0.0511835640911121,-0.0632161448156194,0.111812000769055,0.284428973088766,0.215239543460402,0.4919655789384,0.4919655789384,0.145639552574885,1.33486288781509,0.958444759058256,2.81638718583783,19.87,15.21,-0.0093165617762355,0.347382692469457,0.637963376507369,0.376438681731497,1.03266253333795,0.570410571024067,0.844275125062379,0.768210421256344,0.0,0.693085387145235,0.738858073103509,0.299772392555897,-0.153775108735012,2.9303799660559,0.112287926559852,0.342219425655008,0.378307410708296,0.363492739687678,0.299772392555897,2.44387988997555,0.519477039262657,0.60933611087745,0.12542525563254,0.59006315345619,0.192193186382502,0.10873914857672,1.19596148930731,1.64962632343782,21.8570446210268,4.906973441,5.42,7.556488414,7.996253786,0,0,BALRAMCHIN_2023_MDA.txt.json,0.0,0.0,0.0,4.115233421325684,0.0,0.0,3.652503967285156,0.0,3.900538444519043,0.0,15.342439516129032,15.849919354838711,14.075262096774193,15.325655241935484,15.342439516129032,-0.0165725806451612,-0.0246774193548387
95,Ceat Ltd.,2017,1.31,0.64,0.0255140817558688,0.38,0.28632645507165,0.0145566955401451,117.27,0.753226603369822,1.06782210114809,1.06782210114809,5.73,0.055227831916165,0.28632645507165,0.0882906848568418,1.17657323457272,0.164531192164232,0.055227831916165,0.0203764943237053,0.0203764943237053,0.0073053565835662,0.0255140817558688,0.321967609276296,0.157487622729442,0.279021098488084,0.235001218531019,0.502922549390474,0.502922549390474,0.0916443967182842,1.17278429266983,0.962557713301351,2.82236033668359,0.0,10.29,0.0016179130328756,0.135334271525856,0.395660049010903,0.227908023403298,0.988377735720871,0.539380251785231,0.808116430137443,0.628083726870777,0.0,0.638200092339382,0.744880380453244,0.28632645507165,-0.184584832704593,2.54392115947655,0.156226271146794,0.406775700154569,0.435739126876969,0.374617139928492,0.28632645507165,2.17331613378789,0.670156621799197,0.569325148412351,0.177619573667198,0.576019802790393,0.216596094318824,0.0726980633720309,1.08492883785443,1.50770864687199,13.7999170736201,4.948216341,5.36,6.232711415,8.256305502,0,0,CEATLTD_2016_MDA.txt.json,0.0,0.0,0.0,0.0004185736179351,0.0,0.0,7.338937282562256,0.0,0.0,0.0,12.948231707317074,13.48890243902439,11.567489837398371,12.961798780487804,12.948231707317074,0.0137398373983739,0.1970325203252032
96,Ceat Ltd.,2018,0.99,0.56,0.0469025297457203,0.25,0.357318845648642,0.0133975887652358,122.09,0.846342103404079,1.07371804575776,1.07371804575776,3.34,0.0353695910327961,0.357318845648642,-0.0047236536324138,1.22664987836251,0.0445939328934175,0.0353695910327961,0.0245431793628216,0.0245431793628216,0.0167591577867419,0.0469025297457203,-0.202482762136602,0.131973249097594,0.3405596878619,0.30931067311218,0.489072057577665,0.489072057577665,0.0735012940984448,1.22092553298979,1.05688603617696,2.37195201531333,19.54,14.37,0.0091125700831363,0.268464588514807,0.27858743175342,0.194830877822823,1.04468847587187,0.487780098970265,0.847543156045732,0.530726094154405,0.0,0.560111369717007,0.720947325763414,0.357318845648642,-0.265632491150181,2.48292000731034,-0.0080518018018018,0.408854508327698,0.257870437276094,0.352595192016228,0.357318845648642,-32.2751953928422,0.426668914362778,0.730605725909621,-0.0092452442706868,0.699352718809185,0.131753211929022,0.0471758043072755,1.15314858426407,1.36301047954642,-244.558617852733,3.328173375,5.33,5.327608862,6.795383419,0,0,CEATLTD_2017_MDA.txt.json,0.0,0.0,0.0,4.564929962158203,0.0,0.0,7.166107654571533,0.0,2.3529677391052246,0.0,15.33326612903226,15.956663306451611,13.477288306451612,15.339022177419354,15.33326612903226,0.0057258064516128,0.1326209677419355
97,Ceat Ltd.,2019,0.94,0.47,0.0345323065364387,0.52,0.332493875811289,0.010081147630868,109.04,0.899737510320439,1.08257286620036,1.08257286620036,3.3,0.0359665384076145,0.332493875811289,-0.0201298062586163,1.09657872919766,0.196487705564307,0.0359665384076145,0.011481780441004,0.011481780441004,0.011481780441004,0.0345323065364387,0.219759347653142,0.156652594519651,0.321012095370285,0.331749567709874,0.564413662600527,0.564413662600527,0.062575235014278,1.09048966967632,1.08804854111819,2.53537283996994,18.44,11.43,-0.0021052298341142,0.152881165578155,0.246952479338842,0.188504964335639,0.771750165282169,0.441883071362921,0.842995942188283,0.412786712735346,0.0,0.467256761833208,0.553431091858158,0.332493875811289,-0.31666722490175,1.88774090394823,-0.0321325677144081,0.551694109949683,0.53243126993799,0.312364069552672,0.332493875811289,-7.79958116807571,0.472201352366641,0.58909607942396,-0.0462131259184916,0.763324850353059,0.231919786789238,0.0493211248550443,1.03400349418338,1.18890677176612,-49.7890328085007,3.938826467,5.27,5.36166639,6.453851345,0,0,CEATLTD_2018_MDA.txt.json,0.0,0.0,0.0,6.473111152648926,0.0,0.0,0.3095557987689972,0.0,5.38024377822876,0.0,19.241811740890693,20.33586032388664,17.55514170040486,19.42925101214575,19.241811740890693,0.1876518218623482,0.7085020242914981
98,Ceat Ltd.,2020,0.79,0.39,0.0148650586389846,0.65,0.312986795739929,0.0077366960386968,92.19,1.11408877494335,1.087743279202,1.087743279202,3.13,0.0344708631806027,0.312986795739929,-0.0642056975926603,0.924711645561701,0.128928195970857,0.0344708631806027,0.0046525670719019,0.0046525670719019,0.0046525670719019,0.0148650586389846,-0.0863247955579081,0.149921693937475,0.308334228668027,0.372722281516368,0.601305873984928,0.601305873984928,0.0430998255117347,0.921922281321867,1.09787690967189,2.79278864328639,41.98,9.26,-0.0059780294390032,0.216297700255125,0.169959632740498,0.133423387468148,0.663047116724266,0.505274119805846,0.874105968641072,0.386689387767869,0.0,0.392627000438869,0.413734687969312,0.312986795739929,-0.457589665693296,1.50225948576908,-0.0902965191562123,0.710528318938082,0.723158580555811,0.248781098147269,0.312986795739929,-1.9607922050413,0.402234321295576,0.520511788228056,-0.161039988811455,0.785029864543572,0.288319078244998,0.0360713497870397,0.881611820049966,0.960675188727976,-13.0787756831179,3.729505735,8.0,6.894875427,3.871436941,0,0,CEATLTD_2019_MDA.txt.json,0.0,0.0,0.0,4.254025459289551,0.0,0.0,6.108448028564453,0.0,3.0039079189300537,0.0,25.511967871485943,26.3984437751004,23.216696787148592,25.516385542168678,25.699317269076307,-0.183574297188755,-0.352289156626506
19,Easun Reyrolle Limited,2012,1.13,0.91,0.1205646297,0.8,0.4951889555,0.02122340697,56.15,1.936388992,1.156994523,1.156994523,-2.25,-0.02436237777,0.4951889555,0.06299679264,0.6017640496,-0.008959698787,-0.02436237777,0.06003346814,0.06003346814,0.05970227304,0.1205646297,-0.417291434,0.2106589603,0.4354866825,0.9546019692,0.6400257984,0.6400257984,-0.007443173895,0.5615325617,1.082496052,1.798753872,-5.93,-2.42,-0.05669309634,0.05169267642,-0.004540974373,-0.006246670863,0.5624370183,0.4663463154,0.8907230512,0.2163924139,0.0,0.9065404112,0.872130076,0.4951889555,-0.167180908,0.9296238799,0.184378348,1.118720387,0.4023533969,0.5581857482,0.4951889555,1.734643055,0.220677274,0.7737015551,0.1750036318,1.375623456,0.1448368428,-0.07828550173,0.6092072235,0.5823793029,8.234366353,8.911793365,5.41,1.317979708,5.241315001,1,1,EASUNREYRL_2012_MDA.txt.json,0.0465436428785324,0.0,2.076892375946045,0.0,3.1848130226135254,2.5503475666046143,0.0,2.928387403488159,0.0,2.5709822177886963,14.735,15.230967741935489,14.155967741935482,14.742903225806453,14.738548387096774,0.0043548387096774,0.1075806451612902
20,Easun Reyrolle Limited,2013,1.01,0.81,0.06487858977,0.98,0.5250383083,0.01602465331,44.15,2.697017683,1.21074162,1.21074162,-1.24,-0.01570335181,0.5250383083,0.003769537236,0.4811063439,0.120931658,-0.01570335181,0.03458473797,0.03458473797,0.03406374502,0.06487858977,0.09499061643,0.3046978094,0.4909745633,1.507169878,0.692338339,0.692338339,-0.002574318112,0.4415721728,1.267572798,1.70245739,0.0,-1.15,-0.005158946412,0.140011509,0.0006128881625,0.001045920908,0.4443805055,0.5594703968,0.8938553478,0.1596230463,0.0,0.8050140089,0.7637997433,0.5250383083,-0.667099351,0.6050196981,0.009476117103,1.889636668,0.5437792609,0.5288078455,0.5250383083,28.15853659,0.2021655382,0.7583550972,0.01225221636,1.706544477,0.1673000306,-0.1698716933,0.483680662,0.3897279413,92.41463415,9.478996914,5.42,2.473521635,5.456388753,1,1,EASUNREYRL_2013_MDA.txt.json,2.269608497619629,2.48034405708313,1.30985426902771,0.0,1.7038486003875732,1.98906672000885,0.0,2.0900256633758545,0.0,3.073742628097534,19.204890438247013,20.043685258964143,18.323994023904383,19.321035856573705,19.295527888446216,0.0254581673306772,0.2654183266932271
21,Easun Reyrolle Limited,2014,1.03,0.87,0.05092580703,1.32,0.5769424524,0.01635477276,38.0,3.049386686,1.221803648,1.221803648,-11.97,-0.1410851289,0.5769424524,0.01998755408,0.3934836721,0.03307058614,-0.1410851289,0.02992947312,0.02992947312,0.02938126,0.05092580703,-0.06832202344,0.2978821151,0.5475611924,1.788900629,0.7515261068,0.7515261068,-0.03878978249,0.3800005927,1.178251482,1.566758263,0.0,-10.75,-0.002030456853,0.06003312172,-0.06507614474,-0.1511031604,0.330625764,0.6305875867,0.9039293546,0.1645083862,0.0,0.8681270705,0.794290446,0.5769424524,-0.6386021639,0.5226726075,0.05303506841,2.239123444,0.7026237329,0.5969300065,0.5769424524,4.806523351,0.1665168597,0.7676944915,0.08044126416,2.321943948,0.1745836544,-0.1231191088,0.4322734546,0.3567892735,16.13565604,10.01787847,5.44,3.865992884,6.386106401,1,1,EASUNREYRL_2014_MDA.txt.json,1.268651247024536,0.6265542507171631,3.225699186325073,0.0,4.24879264831543,3.135137796401977,0.0,4.062581539154053,0.0,2.468221426010132,17.376111111111108,18.14009259259259,15.55849794238683,17.346769547325103,17.376111111111108,-0.0294238683127572,-0.0095884773662552
22,Easun Reyrolle Limited,2015,0.98,0.83,0.04337936637,1.15,0.6604178482,0.02798346432,18.07,8.836950732,1.566844208,1.566844208,-36.77,-0.5774966711,0.6604178482,-0.01581875872,0.1940250464,-0.03453455755,-0.5774966711,0.02924630972,0.02924630972,0.02864850779,0.04337936637,-0.009968847352,0.8548601864,0.6317693404,5.73701731,0.7559435307,0.7559435307,-0.06385750855,0.1807661062,1.570306258,1.365185099,0.0,-18.27,0.01342738166,-0.03163209441,-0.106672856,-0.2886572039,0.3228501328,1.092010652,0.9015926056,0.09426876562,0.0,0.8270395729,0.8527079912,0.6604178482,10.78437048,0.2473183689,-0.04688138827,6.317976032,0.3914081146,0.6445990895,0.6604178482,-6.220930233,0.1490077753,0.8736338382,-0.06481597789,2.706004271,0.09552568249,-0.3177603424,0.2578825549,0.1276798313,-7.277131783,6.665656719,5.44,6.69517609,7.410227605,1,1,EASUNREYRL_2015_MDA.txt.json,1.649867296218872,2.6441028118133545,0.0,0.0,0.0,1.8595556020736692,0.0,1.0345476865768433,0.0,3.181349992752075,17.999170040485822,18.787287449392718,16.48557692307692,18.010404858299594,18.001943319838055,0.0086234817813765,0.2422267206477731
