,Folder_name,Feature_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,Label,Bankruptcy,path,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
67,Amara Raja Batteries Ltd.,2019,2.44,1.27,0.079589145826639,0.01,0.200749605178281,0.0080282021151586,151.1,0.438112828080465,1.05376464599765,1.05376464599765,7.11,0.0752213147035153,0.200749605178281,0.289521097938029,1.52142714149075,0.747921347064973,0.0752213147035153,0.0160442200324754,0.0160442200324754,0.0159774896011744,0.079589145826639,0.92388498426636,0.165224443541595,0.184772115577107,0.140487943076939,0.25817114131281,0.25817114131281,0.162401850657294,1.51102386725092,1.0574398632651,3.80525423541013,14.66,20.51,0.0002215820961666,0.466234728516533,1.08252540138059,0.292947011130301,2.87339961745903,0.377895148121685,0.763903285361567,0.481891585292612,0.0,1.26612447507506,1.89901435390209,0.200749605178281,0.0600980365172264,5.6197508314235,0.611797884841363,0.169491182436166,0.0774053684513529,0.490270703116311,0.200749605178281,0.815473263675476,1.17607561135056,0.777583443902607,0.390280176549606,0.270614445403953,0.0574215361345285,0.107979514777151,1.35902529083346,1.8705842272616,4.93554855562384,3.938826467,5.27,5.36166639,6.453851345,0,0,AMARAJABAT_2018_MDA.txt.json,2.306069214684649,1.0279346058674947,-1.3589588926687837,-1.245345764196679,0.1266215440083258,0.2175146714976054,0.5901965942493148,-1.7287965329145731,0.6125970072633353,-0.2704052014318436,-0.7485573539432342,1.20951509615315,-1.005119457810106,-0.954843895055962,-1.191719291264858,1.4177151616962214,0.2544280529468805,0.6530359051990478,-0.2800274770343819,1.3625244684795323,1.0601381819532414,0.5233845599684445,-0.3682676650395574,0.3390142344423997,0.286945122033187,-0.2735211734080736,0.2198599545310146,0.7796116032957243,-0.3813639965102833,-0.5975551561989266,19.241811740890693,20.33586032388664,17.55514170040486,19.42925101214575,19.241811740890693,0.1876518218623482,0.7085020242914981
68,Amara Raja Batteries Ltd.,2020,2.02,0.98,0.0767025089605734,0.01,0.220392368610511,0.0064301418546516,136.77,0.738768441787589,1.06002974958689,1.06002974958689,9.66,0.102816563922713,0.220392368610511,0.224222062235021,1.37873370130389,0.100931925445964,0.102816563922713,0.0453523718102551,0.0453523718102551,0.0169046476281897,0.0767025089605734,0.0713735783027121,0.177844026276727,0.203487720982321,0.171472448957364,0.268996480281577,0.268996480281577,0.168118550515958,1.36772458203343,1.06413432125197,3.50020416496529,41.56,21.87,-0.00258484409471,0.874707268658602,0.926019690576652,0.279188358853284,2.71752076069259,0.450360822656986,0.771418286537077,0.518702503799696,0.0,0.980218683362824,1.65286337717178,0.220392368610511,-0.0061712318684678,4.93121649852426,0.422100412613318,0.196135665584769,0.0664895727038199,0.444614430845532,0.220392368610511,1.01944345344274,1.03715802368313,0.819313205807789,0.306731850376575,0.301492896635305,0.0486041116710663,0.125418761852529,1.21061515078793,1.66614299787421,5.73223332144131,3.729505735,8.0,6.894875427,3.871436941,0,0,AMARAJABAT_2019_MDA.txt.json,-1.7118240613236282,0.5343362540623009,-0.0943889959496179,0.5969580021168007,-0.1393175714614073,0.0436919074163108,0.3780629022073436,0.9520390365294352,0.2177781521152933,1.0300250322833584,0.8125688211728892,0.4091803423226963,1.0614813243222705,0.6736396011509053,0.2493925813198221,0.4804521746912604,0.6739763249803019,-1.449593156274138,1.8822890840436863,-0.5258758244188175,-1.3418803700220892,0.8593566459731975,-1.0111171419166949,-0.4782530082298692,-0.4414759778012102,0.0299258039718067,1.0959512487162888,1.0830018250689075,0.7921297420722802,0.8843755243348271,25.511967871485943,26.3984437751004,23.216696787148592,25.516385542168678,25.699317269076307,-0.183574297188755,-0.352289156626506
69,Amara Raja Batteries Ltd.,2021,2.12,1.04,0.132387120066791,0.01,0.229348840498957,0.0059844991660943,123.33,0.804974950049205,1.06361494647064,1.06361494647064,9.04,0.0964467837652462,0.229348840498957,0.257332811214288,1.24845218729353,0.137399536648099,0.0964467837652462,0.0775295028886178,0.0775295028886178,0.0303628324843148,0.132387120066791,0.205659761072463,0.214554319625443,0.198986008014642,0.198239048101869,0.273750235039823,0.273750235039823,0.150658370264055,1.23338203760982,1.06608117376912,3.27786929018961,13.2,19.78,0.0090155385210647,0.505520196609742,0.827274710231589,0.261252402024708,2.65296490011973,0.457737154444875,0.751775521012128,0.474513057863785,0.0,1.0397138795496,1.77783099124078,0.229348840498957,0.0145184973355257,4.35233474068939,0.52267312301159,0.210373363552321,0.0611379124415972,0.486681651713246,0.229348840498957,0.964604854765943,1.08230099811208,0.837803264225849,0.354331007912132,0.315798849878503,0.0444013945408658,0.120910652299965,1.09779381702947,1.53893105948654,4.49585380732438,6.623436776,5.98,4.203910403,-5.83105322,0,0,AMARAJABAT_2020_MDA.txt.json,-0.6870747989037261,0.3026503602545393,-0.4570304633681764,-0.1193531331531636,-0.3476476853603741,0.0091400368381259,0.6047113006380929,0.6543355576365849,0.6406184484474435,1.0545265516355915,-0.8012361450343912,0.7524044842675639,-0.0158971217352018,-0.8928347080137898,-0.6957037080457454,0.5651625425692123,-0.7193197982161413,0.34402531235042,-0.1564364258924928,0.3458409263443966,-0.7697649936717316,0.7494412246260342,-0.4200115084232363,0.1753554744118753,0.3190832590112326,0.1088601306507933,0.1068900463397884,1.049104384453895,0.6496793924346602,-0.1105827093193873,17.84173387096774,18.66243951612903,16.37944556451613,17.841391129032257,17.84173387096774,-0.0003629032258064,0.163991935483871
70,Amara Raja Batteries Ltd.,2022,1.85,0.67,0.0354543489226778,0.01,0.239404965417731,0.0051415584220111,1.43,0.746315626843106,1.0612245398442,1.0612245398442,5.89,0.0628504584084881,0.239404965417731,0.203629177710512,1.37625350919841,0.0908407960979282,0.0628504584084881,0.013934850457176,0.013934850457176,0.0084879471777418,0.0354543489226778,0.202614487742164,0.221272066694541,0.230917018239989,0.187173145612901,0.286008688696852,0.286008688696852,0.108392277410956,1.36402346261821,1.06642968637919,2.99484431400551,33.32,14.56,-0.0071718257131962,0.347254362202651,0.569726231108373,0.191032140723297,2.49639727574823,0.377790639074281,0.716980599425981,0.421152428600555,0.0,0.668385228664828,1.54902337109704,0.239404965417731,-0.0997564224848059,4.64798039065156,0.390842727915832,0.216973069344323,0.0652721154184093,0.443034143128244,0.239404965417731,1.38987645953356,1.18217849024219,0.837054868887158,0.285198397357044,0.335305152356517,0.0466037232791204,0.0705949151473093,1.26786123178745,1.78394807876558,6.28130102590961,5.131407472,7.33,0.1472360633,9.050277908,0,0,AMARAJABAT_2021_MDA.txt.json,0.5314298649455357,0.6390584026180456,-0.0871819046225983,-0.4714624806888929,0.4727949869758329,-1.1386137609195397,0.6086803122144822,-0.7053296422952705,0.361781697571728,-0.4412643956847787,0.3092785396928313,-0.3919187213102477,0.8582399919873465,0.2800191398262784,0.6890359984233366,-0.0910663208707025,-0.1164362619641605,-1.1447912564827682,0.7441850118908577,-0.534767276865302,0.7504240348165571,0.4567381036910431,-0.6024933091422148,-1.4095484831000746,-0.4659809970813495,0.1596723979093252,0.4607595917250814,0.2821170991700903,2.4865371979604123,0.9336493827509684,17.515020080321285,18.25280120481928,16.315763052208837,17.484397590361446,17.515020080321285,-0.0303212851405622,-0.0748192771084337
71,Amara Raja Batteries Ltd.,2023,2.35,1.17,0.0724996039590321,0.0,0.203804122770692,0.0053300545800085,1.54,0.692479846197091,1.06071275419233,1.06071275419233,6.68,0.0712518235370154,0.203804122770692,0.274597303424412,1.47114832569467,0.104964310028987,0.0712518235370154,0.0379794633519796,0.0379794633519796,0.0147757181860931,0.0724996039590321,-0.060140172366187,0.174627649642884,0.189028404584599,0.148947324145374,0.256126953824126,0.256126953824126,0.139647802803259,1.45822834562771,1.06572530094772,3.73425995440363,8.36,17.92,0.0058040455193464,0.501131748702462,0.859222933182723,0.235407341430091,2.90431379856517,0.423476077040976,0.761057574204959,0.51946910729451,0.0,1.17494679275692,1.8678292895468,0.203804122770692,0.0451982226777633,5.52813477948712,0.610456643376283,0.176388093816491,0.0703383881462247,0.478401426195105,0.203804122770692,0.870155761965862,1.17241213056265,0.795715248738086,0.369145386885666,0.273977023120296,0.0523228310534331,0.090025628834178,1.33150052289141,1.79788846958311,4.98292088191842,6.699034141,10.05,0.2298150623,7.002951544,0,0,AMARAJABAT_2022_MDA.txt.json,1.202829326184844,0.5917082141238718,-0.7533579485986809,0.0057490629448474,0.3129013027760098,-0.0194918976392798,0.5549578266799476,0.0845101990299904,-0.2091680636910521,-0.4404735965834491,-0.0464732942380543,0.3535680992648154,-0.3849574406294864,0.8732552166447191,-0.8944612964085114,-0.8696800522700631,1.56995740704377,0.6798641969289123,1.131245808996317,0.2103766479379661,-0.8358239317707944,0.2834461038518877,0.1668724455403214,1.4545443847321649,0.0849206833047608,-0.2026828644464284,-1.4211242555377002,1.3135488792979466,-0.9861076961071868,-0.1742997516792625,12.444786585365856,12.918302845528457,11.716026422764228,12.44436991869919,12.444786585365856,-0.0004878048780487,0.0668292682926829
8,Ashapura Minechem Limited,2017,0.54,0.33,0.03694696244,-52.05,0.9360871998,0.05273046851,63.84,1.851263166,1.099374509,0.8186347513,-4.35,-0.04907801034,0.9360871998,-0.4310473022,0.646908224,-0.0962601277,-0.04907801034,0.03458557861,0.03458557861,0.03458557861,0.03694696244,-0.1240936318,0.3435596112,0.9015016212,1.65336709,1.001786002,1.001786002,-0.01421136142,0.63843813,1.127643443,0.8604826361,0.0,-3.48,-0.0007142681215,0.05528264928,-0.0006714651862,0.3519313305,-0.001782817617,0.9083696623,0.8054867813,0.4771844028,0.07933155817,0.3317283678,0.5041395036,0.9360871998,-12.05821513,0.5284332629,-1.704163889,1.708320923,-36.78540773,0.5050398976,0.9360871998,-0.4512572465,0.2077939093,0.9344183271,241.3476395,-524.1244635,0.06569880192,-0.05851662048,0.6611195855,0.7028919997,-1.313475833,4.948216341,5.36,6.232711415,8.256305502,1,1,ASHAPURMIN_2017_MDA.txt.json,0.9947327946789856,0.6565533724204872,0.1037291769862839,-0.0621983580913829,-0.5778069852927381,1.2540220537596674,1.7161625322276273,-0.6745489923917226,-0.1959432752122387,-0.2252450573830784,-0.0814075433243589,1.7382052214739756,1.5250688861752106,0.1257624802019155,-1.2359240078840918,-0.0106756054884535,-0.2660952593533852,-0.1009767773107507,2.2568538564602845,-1.016170852235183,0.8670364413157131,0.2633231391834947,-0.5447468688240528,0.4978991235437296,-0.3516001713208876,0.6979421475787596,1.475109035901515,-0.5909468244902787,-0.9269418938262656,0.2934878359044019,12.948231707317074,13.48890243902439,11.567489837398371,12.961798780487804,12.948231707317074,0.0137398373983739,0.1970325203252032
9,Ashapura Minechem Limited,2018,0.6,0.37,0.0393600693,-3.72,0.8258343961,0.05459337349,61.77,1.829975558,1.103968579,0.8084372925,-9.19,-0.1032056625,0.8258343961,-0.3293415036,0.6234641824,-0.01448723133,-0.1032056625,0.03348471181,0.03348471181,0.03250489906,0.0393600693,-0.03558602677,0.3461946002,0.793329497,1.500388522,1.036672991,1.036672991,-0.03573983639,0.6177175029,1.122278578,0.9801598885,0.0,-12.55,-0.002418735603,-0.01344215074,-0.03200595109,0.7207379135,-0.03537566011,0.8455800285,0.8094497496,0.435472332,0.07845505281,0.370464882,0.4789291287,0.8258343961,-6.116742909,0.4987097936,-1.328815261,1.824387901,-5.749151824,0.4964928925,0.8258343961,-0.578579524,0.2307366359,0.7966199592,8.980491942,-22.51887193,0.2108385953,-0.07822250534,0.6592040188,0.6799850133,-1.671255195,3.328173375,5.33,5.327608862,6.795383419,1,1,ASHAPURMIN_2018_MDA.txt.json,0.4203149483113073,-0.3323705074676638,0.0509222452692928,0.1714109945784341,-1.445375943141368,1.3187748440787754,1.9820402702624011,-0.6870921139850976,-0.1078720140366435,-0.691873006537628,-0.1394565223710284,0.1094876427246959,-0.5697985839151101,-0.1673610154722116,-0.1535640543695545,0.3749306538399996,0.3620166060423725,0.4910143495230974,-0.4305153694244378,0.5744511032952596,0.2989787391503001,0.2573369388246321,-0.7155917587078796,0.0642481996098289,-0.7497796118943689,1.048644803946295,1.3878141415722327,-0.9098915608534032,-0.8003304713167302,-0.4123203507690416,15.33326612903226,15.956663306451611,13.477288306451612,15.339022177419354,15.33326612903226,0.0057258064516128,0.1326209677419355
10,Ashapura Minechem Limited,2019,0.44,0.3,0.0544105965,-0.55,1.130008977,0.06878285963,62.67,2.156085508,1.111977885,0.7567311698,-54.56,-0.6419509978,1.130008977,-0.6297416967,0.6438722301,-0.2970236114,-0.6419509978,0.0653070693,0.0653070693,0.06148446246,0.0544105965,-0.5262535036,0.3039913659,1.068524514,2.1213504,1.301431208,1.301431208,-0.04348089201,0.6267158865,1.176525164,0.7416478485,0.0,18.48,0.01864527993,-0.1684840312,-0.03385488722,0.1269156127,-0.2316151682,0.8066421782,0.8380687262,0.3968854327,0.07270233196,0.2994100163,0.3843977897,1.130008977,-7.686251469,0.3784225741,-2.46815828,2.32773507,-0.5686943719,0.5002672799,1.130008977,-0.2571391963,0.1433008738,0.8682817574,2.089172188,-3.748812153,0.1714222316,-0.1382412068,0.6873531221,0.6356087229,-0.8458766437,3.938826467,5.27,5.36166639,6.453851345,1,1,ASHAPURMIN_2019_MDA.txt.json,0.9759056848219322,-0.4329471371595019,-0.3531020636532172,-0.7431102630776486,-0.1325789455164867,0.4528565902070934,0.3938027230179515,-0.7764917218668679,-0.3806783341305483,-0.0803639648262378,-0.6448642765311213,0.1621827872738839,-0.3303774081880684,-0.7877420109566424,-0.1850766783614645,0.5936814598637483,-0.4810727623774338,0.0699567813287855,-0.5615289444860733,0.594340826425134,0.5907648186767637,0.5393930789014921,-0.5556380605086346,-0.448938335435979,-0.8306616191569143,1.340620497079895,2.058067523873296,-1.711771160690578,-0.8596869660857118,-0.3542007062718344,19.241811740890693,20.33586032388664,17.55514170040486,19.42925101214575,19.241811740890693,0.1876518218623482,0.7085020242914981
72,Aster DM Healthcare Ltd.,2018,1.29,1.01,0.134824082860727,0.9,0.297089617649888,0.147226123800143,89.8,1.6419183470892,1.52184932262274,0.529022903990735,4.15,0.0641968897630558,0.297089617649888,0.0862465661176018,0.904113176488194,0.0904514018791487,0.0641968897630558,0.0433537673831945,0.0433537673831945,0.0400548352270905,0.134824082860727,0.161858284292617,0.144075936104115,0.257034782422797,0.510902832668517,0.573767009075069,0.573767009075069,0.0234947035370325,0.898041751734311,1.54435580228304,3.08398508650814,0.34,6.85,0.0091541714667057,0.125133610140165,0.0908121916446667,0.0632972103710623,0.742867721885981,1.59026258708479,0.916219950188663,0.884954250531784,0.503103015455695,1.00830226355863,0.668104261319311,0.297089617649888,-0.0071860389976916,1.03318188910183,0.188098471293776,0.917820904027499,0.649122422046187,0.38333618376749,0.297089617649888,0.971401570899626,0.282002617506712,0.517787905109438,0.202346059441447,0.697012253803255,0.276677391425181,0.0049235596501768,0.880618472951161,0.634672118835503,6.74228880385443,3.328173375,5.33,5.327608862,6.795383419,0,0,AMARAJABAT_2023_MDA.txt.json,-0.309622665682558,-1.5851847298078745,0.7457460660184484,-1.161425904908976,-0.4736871632635263,-0.8780702796444194,1.197978821337487,0.2033274510048922,-0.9315484935129666,-1.0374552123547132,-1.2078885491194995,-0.6389809169039257,-0.4082561369100397,-1.3594552357477236,0.3410056430312904,0.1410343343073802,-1.5821001386420916,0.2712571445971097,-1.815897708110814,0.5229226762984037,-0.5957608037155372,-1.127099545822399,0.6570484732610014,-1.0183254188697557,-1.0666595273490465,-0.3017748278489698,1.548261714057692,-0.0561108386817725,-0.189686981953971,-0.841321691506623,15.33326612903226,15.956663306451611,13.477288306451612,15.339022177419354,15.33326612903226,0.0057258064516128,0.1326209677419355
73,Aster DM Healthcare Ltd.,2019,1.36,1.08,0.127883220434924,0.92,0.298508013844485,0.126342244117132,89.1,1.60757606314136,1.52634381969232,0.537568994785864,4.61,0.0719679985589169,0.298508013844485,0.106205959663891,0.894915295963367,0.162500377668437,0.0719679985589169,0.0384348972350194,0.0384348972350194,0.0381741661360658,0.127883220434924,0.143588833041958,0.143356431126609,0.260333847708419,0.522312311665527,0.588221668432849,0.588221668432849,0.0461057628286973,0.891041257059602,1.55909321418291,3.07552884813633,0.0,9.43,0.0042242590228915,0.114317456754283,0.170550946734692,0.123636482219238,0.70003937914123,1.58635043770938,0.918070007978595,0.872324568814546,0.480343720929347,1.08132434144677,0.688029692252962,0.298508013844485,-0.0724425224984556,0.994473603609944,0.237340268573857,0.96244177417681,0.703567022300003,0.404713973508377,0.298508013844485,0.771425561057844,0.274464966505347,0.507475378524861,0.2579202243588,0.724924045197863,0.289713654588363,0.0277035480422025,0.84880953313467,0.6225151598257,5.38117163628701,3.938826467,5.27,5.36166639,6.453851345,0,0,ASTERDM_2018_MDA.txt.json,-0.1876289100490377,-0.671429373086421,0.5136570093242896,-0.2317860959875655,0.7758585974952034,-0.50598395213862,0.6730763683828607,-0.2832293792248858,-0.1995885054424841,-1.3046269219583857,-1.3572237611955895,-0.6391432939526279,-0.094849467034033,-1.8046872912654592,0.557103598986265,0.438212638095704,-2.358635820936258,0.0125042788313783,-2.1065597890405945,0.3666052498821825,-0.3272475284786023,-0.6413319451673523,0.6208019048643938,-0.3235016115297049,0.8592906761373184,-0.7343427001360199,0.8214896396317727,-0.3975383082974,-0.3227525572457073,-1.51021189918702,19.241811740890693,20.33586032388664,17.55514170040486,19.42925101214575,19.241811740890693,0.1876518218623482,0.7085020242914981
74,Aster DM Healthcare Ltd.,2020,1.1,0.84,0.0475862958345871,0.86,0.299254532941411,0.0735581270008629,70.25,1.89714747765947,1.51549724315937,0.498579863169816,3.6,0.0558912601229128,0.299254532941411,0.0300365658345822,0.705618499675184,0.281514314382561,0.0558912601229128,0.0151730525557492,0.0151730525557492,0.0142404147343911,0.0475862958345871,0.238087309433373,0.170585060870614,0.285014118207019,0.660732861611216,0.701032494388093,0.701032494388093,0.0281294822895294,0.702573758787699,1.55123321131991,3.08346139792804,0.0,8.14,-0.012875430908765,0.140291742599488,0.0981306151399219,0.0982248266106587,0.426467400591559,1.6195116149441,0.922739800479826,0.686388472596528,0.32849771714111,0.842195761509693,0.469723017708929,0.299254532941411,0.168304263482593,0.648849166162996,0.0550139747482631,1.51638837902031,1.34388505073268,0.329291098775993,0.299254532941411,2.57220482346957,0.258175536259295,0.426876835720175,0.100467660433883,1.0009600619603,0.401777961446682,0.0131359401886905,0.677489017385655,0.490835060717668,15.0787226638828,3.729505735,8.0,6.894875427,3.871436941,0,0,ASTERDM_2019_MDA.txt.json,-0.0170221568368193,0.1328154767861191,0.5113168475985685,1.362204602121377,1.064753746415031,0.1397759741688621,0.8790965553095679,0.1713640624194394,-0.3188431508899518,-1.0917743223140872,0.4694030416982894,0.50528911105231,0.2221196259441409,-0.434558015660329,0.3591591145270079,1.3663596103702909,-0.4239549463331767,0.1124164715890044,-0.5146545087231897,0.0227357012651027,0.4090006709659302,-0.8903825817600478,0.1752820461790533,-2.448494350339673,-0.2514443495483691,-1.0499818776616217,0.6828217973795645,-0.9480555747077316,-0.9440560344535784,-2.0088140972255117,25.511967871485943,26.3984437751004,23.216696787148592,25.516385542168678,25.699317269076307,-0.183574297188755,-0.352289156626506
75,Aster DM Healthcare Ltd.,2022,1.15,0.86,0.106674572441816,0.55,0.283637169383018,0.071868595034155,0.14,1.74913518328908,1.47210026089119,0.584590065309569,5.85,0.0868446627214827,0.283637169383018,0.0428718086056061,0.821277131634657,0.0719562195526309,0.0868446627214827,0.0307861159996939,0.0307861159996939,0.0302568737725406,0.106674572441816,0.172266203884252,0.148331973922449,0.253380295610477,0.514635359723258,0.642712079475603,0.642712079475603,0.0507171869819166,0.817239268497972,1.48281068323412,3.23740368349173,0.0,9.93,0.0063639453710598,0.162887140018998,0.188870279718314,0.149936867278511,0.555906652347208,1.56473977404855,0.918248016935751,0.8113363047415,0.380531324640794,0.862922851249655,0.508017490903589,0.283637169383018,0.124915493823366,0.877392535858584,0.0777456254715645,1.11124753426004,1.00500153927836,0.326508977988624,0.283637169383018,1.9068937309437,0.288227326630285,0.44131295869597,0.119992325916539,0.79386162556719,0.359074910092585,0.0529178299128121,0.77055994465274,0.600210406438575,12.8555811705213,5.131407472,7.33,0.1472360633,9.050277908,0,0,ASTERDM_2020_MDA.txt.json,1.004377590711754,0.1595653237479171,-0.7755871368810048,-0.8223693230742788,-1.262158201807554,0.186603624340699,1.3770345955586865,-0.4775370586548049,1.3391625255882569,-0.1428051372109109,1.3322159213778009,0.5324521022535347,2.1961801102878766,0.7810059122023684,0.7691643132244628,0.8398871593482805,0.1643499485899802,-2.57162209949513,2.697271766219372,-1.3048284103803816,-2.676305419059975,1.1813458791876246,1.0629775201476603,0.8139753090911379,-0.8094155929613286,-0.1635711349145299,0.4422050105538474,1.2419468511914944,0.6768636156226027,2.397550081810932,17.515020080321285,18.25280120481928,16.315763052208837,17.484397590361446,17.515020080321285,-0.0303212851405622,-0.0748192771084337
76,Aster DM Healthcare Ltd.,2023,1.06,0.78,0.0920589094533518,0.56,0.312829610515281,0.0611280394532349,0.18,1.73954494888698,1.50297646606651,0.254616281326465,3.97,0.0601597511768235,0.312829610515281,0.0178937182485283,0.807134505281832,0.156906701072494,0.0601597511768235,0.0295547402091229,0.0295547402091229,0.0287987527887535,0.0920589094533518,0.214411543940809,0.165614047549885,0.284030857726527,0.590508542514692,0.673382522914818,0.673382522914818,0.0358747950434103,0.801876192780152,1.51365064546122,2.91616830781392,0.0,8.44,0.0055482739500351,0.18301841979734,0.127478905672698,0.122097496944733,0.485040026984035,1.60197297904106,0.912263795930435,0.796221406875789,0.491054552857373,0.776739530167895,0.491137381071657,0.312829610515281,0.21900852568452,0.685419440081271,0.0325856308968758,1.21673975170958,1.10389963089913,0.330723328763809,0.312829610515281,4.90318461769564,0.280460036775446,0.464564493241018,0.054784938051131,0.957785888578447,0.360552912399537,0.0323648393738231,0.771259710238421,0.580712573606431,29.6060913324319,6.699034141,10.05,0.2298150623,7.002951544,0,0,ASTERDM_2022_MDA.txt.json,0.0562205761326042,-1.3203714998578169,0.88342463793908,-1.4994998122025205,-0.5565502275771115,-1.0099753839891144,0.7904418381640738,0.3210099136525859,-1.101415592368578,-1.966344524925258,0.4060422948147314,-1.3857062503186128,-0.4735487057292826,1.0129729169182329,0.4986593849541752,-1.7195839701724631,0.5893079176200902,-0.0332774567185238,-0.3177606730691298,-0.3395147142243021,-0.003698380151898,-0.0405169803730056,0.489882634211972,-0.0948292389861801,0.0080605745695594,-0.8097065804470852,0.4773509277157008,0.5743497788667513,0.2463650352752031,0.0660454144475708,12.444786585365856,12.918302845528457,11.716026422764228,12.44436991869919,12.444786585365856,-0.0004878048780487,0.0668292682926829
78,Avanti Feeds Ltd.,2016,3.32,4.02,4.44680851063829,18.87,0.0783365973582232,0.4002420208743,0.19,0.652294030119511,1.00800217350784,-0.461857780557846,12.37,0.124742922673035,0.0179707401937589,0.903622346806609,1.52769453565232,0.0263108842464476,0.124742922673035,0.0799124404360772,0.0799124404360772,0.0799124404360772,4.44680851063829,0.665996134579734,0.160188791902419,-0.0619417002423182,0.0118784731107383,0.0179707401937589,0.0179707401937589,0.289653919867704,1.52499892462325,1.0080084918446,42.1603723404255,6.29,24.94,0.0472307190853475,7.23005319148936,21.7345744680851,0.397733964734339,54.6460106382978,1.05982517162182,0.75765309780193,1.5249893657189,61.870744680851,37.7973404255319,51.2829787234042,0.0179707401937589,-7.30622590695464,17.3723404255319,14.2991983058538,-0.040942822211481,0.0,0.921593087000368,0.0179707401937589,0.268194896966106,13.4856382978723,1.0,0.920158272050771,0.0182995975061931,0.0,0.231776523545171,1.23804061578461,1.99680172593251,1.67424258452164,4.906973441,5.42,7.556488414,7.996253786,0,0,AVANTIFEED_2015_MDA.txt.json,0.922212493815521,3.086108354135736,0.8806424025240013,1.4599662262488495,1.874031365171888,1.706297776816226,0.2575167501256124,-2.9322930678874024,2.614874182235948,0.3926359220326547,-0.2103685493546856,-0.5151903088662997,-0.2764586477567822,0.172652892360044,0.169264266518696,-0.4505013986290321,0.3931900872470806,-0.0227624159503954,-0.0707976702848277,0.2441853432070422,1.9402085846511847,1.7858565536136184,0.7517311513487844,1.566018267450346,1.4140840762312377,0.9703611948442624,0.1547737591711206,-3.384045011459507,2.267592744826005,0.4392105246888521,15.342439516129032,15.849919354838711,14.075262096774193,15.325655241935484,15.342439516129032,-0.0165725806451612,-0.0246774193548387
79,Avanti Feeds Ltd.,2018,4.5,7.24,0.044,22.73,0.0053726478751304,1.13873951387395,0.0,0.408902609444488,1.01069612648196,-0.578296547425297,10.46,0.105773669901463,0.0007050630881094,0.949298946749358,2.18418520102651,0.24199369118905,0.105773669901463,0.492989467493584,0.492989467493584,0.492692071214713,698.791469194312,-28.1072886297376,0.0026658707915382,-0.491987008126604,0.0003279876017577,0.0007050630881094,0.0007050630881094,0.342129357356715,2.17266360136869,1.01069923536918,1410.18483412322,379.21,26.24,0.0452908191043343,251.123222748815,648.0,0.457203238221987,1417.31279620853,1.01177646479107,0.994269273952095,2.17265691830624,2422.33649289099,1339.27488151658,1347.40284360189,0.0007050630881094,-37.2724392819427,496.417061611374,30.553990105399,-0.228866950508069,0.0,0.950004009837468,0.0007050630881094,0.0060367980682246,8.12796208530805,1.0,0.94996873463901,0.0007055605528117,0.0,0.179473969680423,1.8420558436698,2.16205398102497,2.26447511536796,3.328173375,5.33,5.327608862,6.795383419,0,0,AVANTIFEED_2016_MDA.txt.json,0.0329628132747106,0.2642982848932411,-1.935736854061624,-1.5765064014066394,0.8298567506878434,-0.391686853512984,0.0970333376635226,0.2216051875067978,1.43220758070514,-0.0792674168494444,-0.6296812938299603,0.4473725618510617,-1.3273960394922772,0.6293773057763661,-1.5288958680129552,-1.1258848634403815,1.8302000921957384,1.7964230200945894,0.4133108195885084,0.8714548957016867,0.4479574454383658,0.0242284778428186,-2.26789744433898,-1.2234817163600076,1.296268698425491,0.179522024330018,0.7106972594929745,-0.3707808607385773,0.8310823106775104,0.5526500360015137,15.33326612903226,15.956663306451611,13.477288306451612,15.339022177419354,15.33326612903226,0.0057258064516128,0.1326209677419355
